ari,nmi,sillhouette,db
0.1702761,0.23390925,1.0,0.0
0.40178613,0.54384981,1.0,1e-08
0.47620564,0.62728412,0.83058762,0.46046034
0.4711815,0.61366609,0.56202242,0.78605395
0.43857223,0.63097112,0.40735182,1.09119729
0.56909122,0.68923132,0.40031237,1.1881444
0.46196684,0.64415357,0.31044595,1.31026253
0.63141572,0.78205551,0.34167673,1.32223509
0.87231232,0.82228366,0.35837291,1.25128285
