ari,nmi,sillhouette,db
0.38344704,0.4686048,1.0,0.0
0.70282034,0.73251218,1.0,2e-08
0.70625878,0.75427994,0.99009901,0.0
0.87892795,0.80994578,0.91430562,0.53308658
0.93661923,0.88189734,0.82817448,0.60980836
0.93498495,0.87270782,0.75006531,0.66224873
0.73104864,0.77134188,0.59893128,0.82578644
0.72758108,0.81176004,0.59655289,1.01690698
0.70964897,0.78675707,0.41728411,1.0284775
