ari,nmi,sillhouette,db
0.12907099,0.18261561,1.0,0.0
0.16674542,0.36560532,0.98253928,0.30219329
0.19714147,0.39715544,0.65901494,0.61710336
0.23916704,0.44449779,0.5863885,0.79033444
0.33065268,0.54935301,0.54733241,0.86832754
0.5156306,0.63301971,0.44920272,0.96263307
0.31420156,0.52229066,0.31680232,1.20524294
0.34025138,0.55616255,0.30658838,1.28310113
0.65950328,0.78533431,0.3582555,1.16435865
