ari,nmi,sillhouette,db
0.06709503,0.03322748,0.84604071,0.50440222
0.0638474,0.02653824,0.7015898,0.76745191
0.09653951,0.02493941,0.49163923,1.61763165
0.0972768,0.02535865,0.44200054,1.6582718
0.06141921,0.00982704,0.29207233,2.23703242
0.15195374,0.04541228,0.28392368,2.92794572
0.15079996,0.0448936,0.25813246,3.0202275
0.08731537,0.01887567,0.3130802,2.12630974
0.0855381,0.01813237,0.28977773,2.19277291
