ari,nmi,sillhouette,db
0.14007949,0.20193495,0.05380347,3.15505256
0.10691619,0.16527251,0.05135574,3.19530102
0.17849022,0.22748183,0.05041011,3.22323799
0.14703196,0.21979006,0.04692874,3.28981563
0.15188014,0.21430164,0.0467054,3.26630286
0.15431594,0.20753795,0.04829947,3.22432307
0.16110224,0.23098867,0.0462703,3.3610066
0.16284683,0.23257574,0.04632262,3.35491033
0.16284683,0.23257574,0.04581304,3.36680536
