ari,nmi,sillhouette,db
0.45556183,0.69117593,0.26077713,1.58051562
0.53991988,0.7459958,0.23250409,1.71980966
0.6439968,0.80548681,0.23764571,1.71561329
0.59060057,0.77657516,0.24443774,1.76192921
0.6346705,0.80242735,0.23564734,1.75429685
0.53459985,0.76511347,0.25485153,1.71611431
0.59733982,0.77979267,0.23412119,1.69400086
0.6006063,0.77571794,0.23076234,1.75157581
0.5971189,0.77792964,0.22238387,1.76456874
