ari,nmi,sillhouette,db
0.04346913,0.05292607,1.0,0.0
0.05405414,0.15866527,0.96388948,0.47037678
0.05333381,0.18001133,0.63999098,0.69067649
0.07938379,0.18808957,0.37899798,0.96133044
0.07212073,0.18528331,0.29652437,1.3516909
0.20347777,0.25942822,0.21890253,1.46520782
0.16819937,0.23735043,0.16990224,1.58926471
0.21113143,0.25782318,0.13480392,1.79230031
0.20115588,0.264917,0.12395257,1.8780178
